playerId,scaled_off_playmaker,scaled_offensive,scaled_defensive,scaled_def_playmaker
14808,118.25556575856228,117.39097680197904,120.60478360155908,114.55954701186583
224593,86.78666295393393,106.5381305049653,111.35682464540764,107.92183951962083
21383,88.34971150696306,96.54005361583154,102.57137649482561,99.59698697030709
14723,89.92847690420263,93.25903297653612,102.1414631992322,100.92661898239683
135114,78.22888387136229,90.6509799731689,88.17081540630123,86.77596270606891
373410,71.32542491049425,88.87845446627553,83.51818922510212,80.33941387847652
364860,69.14944353296893,88.54187336407563,93.2210731935681,92.75814910137602
209091,76.90469722611071,86.37886218500701,94.21168422757462,94.7942611045667
56262,65.0675805474553,83.86175727741592,82.06644974739848,82.11855606314
101629,74.37624349320325,83.8513310733757,86.93959934261342,85.9181159328787
480145,70.70824543756977,83.04749132549951,83.22303900778554,83.88704379432001
21315,76.5721753436479,82.81858852152511,84.63410471990953,83.92270149111968
8287,82.61030241980268,82.2465964946932,82.8358204742166,80.91496276805165
69968,62.86490376536601,80.27074747776602,81.35915593120946,81.78091231475784
93018,77.61135187857928,80.1941119097406,85.42827805510765,85.91811715346611
589075,62.33459744525578,79.52988478014174,76.62582028775583,77.13725780694642
346195,69.92912576987308,79.2916587057082,76.93880524288048,76.29785519468881
103682,60.847521024492245,78.77927113446768,76.65264292200688,74.90614801788088
584031,56.69047294904916,77.89516239966903,75.33260383445679,75.90213709636411
49876,70.7226532337198,77.61070497206103,79.61684691205649,78.04904392015877
3346,55.432739468939985,77.08653237260503,77.79393622576674,78.0439561607808
466,65.83377920458665,76.7792973849058,77.52725838941129,79.02584413110252
405,67.84758193831173,75.78764844804226,77.18475164019624,77.71535447223471
38021,92.09619969578803,74.88014534832166,82.91059596777487,79.98396900799715
243588,80.94469989351434,71.53431120836787,80.73614794216522,78.51249756208914
265673,66.43765430772447,70.39758615369684,71.93394777989,69.33251381513566
25437,62.65905964825314,70.23736475597701,69.75914566077967,71.58640483486597
257800,72.79951098959995,69.84069462439487,64.72309855240235,63.78254761622523
263802,60.90957364885132,69.21024273496697,73.01837882670759,74.94896862808945
353833,88.50734541216738,67.37077039093562,60.081813709693435,57.97149749376467
54,77.9420794845984,67.28692979838355,69.68116413844925,67.4119015282222
378,58.504282604378886,67.25065776765474,68.66305531381325,71.18123767945939
7964,60.13132960025119,66.86779202224429,70.93105374570024,72.31764916538528
8246,69.6277071186045,66.41256160951154,59.579348551252636,59.676878445295266
361163,59.970978255294526,66.35721707355341,68.75230904190299,69.88737395780086
245293,53.688546434241836,65.7151139483442,62.140701880628995,62.91234918835437
286030,59.86735684307308,65.3253692319434,68.58487743712894,68.84068365660372
339789,77.9034471129179,65.2726540754091,64.97323064987404,66.10499723247531
25804,51.77685969638279,65.14846767309821,60.50166055569623,61.889569208254535
55990,52.51951809600516,65.01367851375392,64.78548918177361,66.64453718124331
625,53.25960413727798,64.43551211733627,68.9917846318338,72.57452015699157
367922,55.698232195455034,64.32670916502192,63.08559546367583,63.66054893541043
127537,56.83650050705901,64.11373685473166,73.96501308289304,75.88981731318603
93534,68.25778033443792,64.11190530667598,64.28348899801112,64.43065803713337
69404,57.75654862212006,63.89053115987099,62.271210234309486,63.421003072594445
137238,67.85506376581944,63.63976964190126,59.49525441027845,60.1622141273855
20496,44.72581850446151,63.280328023951796,59.395462858462444,60.3215168220574
61961,52.10383005163106,63.18808002092585,50.33373244130561,46.68253152495226
20820,79.69939190235009,62.58024468218978,57.27953850788146,55.1191032749664
599991,60.22675102698256,62.48569634461124,65.7845674341028,66.64051451994837
134997,49.2319122943386,62.44251585573606,66.68472348720988,68.43416001305687
285403,54.40008744003423,61.75025363571567,57.22579103595965,58.26240528668879
302292,61.81790985253171,61.5096063747412,65.40086652027483,68.82458264235706
346101,55.95353835981151,61.417511661120976,68.8944511732779,69.65059058686538
20443,63.520898205356666,60.79098730114832,71.90441645115554,71.03411897937336
3682,71.79512245087243,60.40762416814048,62.650111158784476,63.753121914453175
265865,61.429208455051786,60.36478404335139,56.55337660714109,55.921408348492974
118,78.71112719723442,59.37735060229638,44.74222419610424,45.15709171307502
237269,47.64301646437751,59.19298279228086,59.182584836213124,59.658320474914944
21171,59.038261559373126,58.751859074745305,69.88232263120445,71.26071507661567
15524,52.19471285155907,58.606181037087175,59.43970558404621,59.91898741258216
18772,45.537644736066916,58.560332070048325,61.849254388311785,64.87988574105005
379209,40.15352529768183,58.46322587864775,59.2812714440919,63.054340646687464
20404,48.23321437856847,58.44480260880132,61.74479963043101,63.07491124589497
209117,53.76528956262889,57.86018427677169,54.83342812016517,56.355727441864666
365707,43.53086704186696,57.50158282733436,61.21385173769039,62.062905940731426
25537,49.25372611975021,57.37070501327576,58.19194092434062,60.11883512255904
15188,42.64020078251481,57.215781691724885,60.043944941471125,64.27008728576456
360992,48.59786351717983,56.90336301229309,55.87563905536331,56.561610836449354
282804,54.90206130627471,56.771534699509566,57.68282163994601,59.207490313162786
9035,56.18906791084087,56.51600068853601,60.18162032916392,62.69682839984306
383,70.26314255016845,56.48401234034693,54.815779344454654,52.49524045930468
138548,54.82765029762553,56.47268288154255,60.60792352243774,63.07545773930978
836824,55.761539969362964,55.976181228643064,49.267335988221,47.02533408343868
660489,40.54412211155042,55.78026226920142,48.400676651838154,48.21533029428324
167641,39.607256639875835,55.31353715222814,57.030180299882346,58.99578168135641
105338,62.32389359783256,55.27173000978894,48.551346361400704,46.46142669477993
54380,46.93663750996576,55.20320464475442,64.12499271556197,63.31409639437321
165428,45.46167874104412,55.17643327838734,54.30594082291183,55.67988251572657
61988,42.06243347587308,55.174546121710726,51.512095345238514,51.445682718884974
241564,42.77555526331947,55.12545664671849,54.83707632460383,56.32906929284692
399609,48.983103497059055,54.99901737694336,54.03777345741165,55.1327785114032
99902,53.144528219864114,54.55927130659253,55.31705645042466,55.53857080458765
380866,38.647992166695175,54.51978447195332,53.74228257688181,54.078239980723986
101760,51.73818455710728,54.46946606884096,62.7471174027643,63.829334352832646
476382,49.2037976190205,54.45475705128988,48.38370712878524,48.560127324516536
93161,50.40082646461611,54.298972657542784,62.935739161227204,65.02398532601546
62388,42.9865700151902,53.96736574314854,55.09238749863395,58.03440700267365
281470,45.19833095995401,53.767333303255405,61.189038456347234,65.09116607270964
434242,48.93628306934382,53.75212755735408,52.29911521794806,52.970956358621365
145727,52.5478286456119,53.517784011778794,55.254330074576906,56.45153157268395
626551,53.38517597815039,53.35926859040661,44.87297688823235,42.737251732851625
223071,40.70328468857883,53.24380297885423,55.214863603936934,56.634150421298486
35471,38.75823194759624,53.217899124540196,53.83173923822533,55.43767620845946
65596,65.52414107927139,53.09792993538698,46.91530277674605,46.052001158256445
49991,45.944994199573806,52.95884112961181,51.37640933978248,54.03240146663378
140172,48.32868770972426,52.9267407192609,51.48277786902197,53.19877572303236
20876,41.551051272412955,52.918350678984666,51.38001114423386,52.46850133258646
21620,44.59306938120535,52.865069083737936,54.26967160246318,57.6559686720894
22323,55.17850043044007,52.52667939761659,50.89937159181989,52.555805410230825
170237,46.05392512679894,52.501160017507594,53.51165585591132,57.40162263660401
72518,41.77278733737836,52.487026788443664,52.83165619515917,54.767985402857335
536449,44.89648576979917,52.369787067136656,51.56230268021455,52.540604220518716
282806,44.296753751557326,52.11412585930853,55.780453209106774,56.6586276375257
412696,37.34989648850719,51.88095853822144,52.17993970610094,53.79067009687758
136987,44.99590852701202,51.858758039718815,51.23566708257263,55.18772160450044
105760,36.72628844954351,51.67761869347916,51.48373703179033,55.64626297711665
312,34.50527681117319,51.65821176064673,51.057958998644025,53.467895361046196
236820,47.46887479617987,51.5782637364291,53.27947112311325,54.296343466570605
77558,64.1611191226507,51.529733555477364,39.024413867294946,41.249041307130156
254493,45.23073868792176,51.509520786609365,45.730528864690555,45.36458041393952
92879,40.82015379565425,51.11968955166655,55.4643586981352,59.58075216065349
265864,31.2129795078518,50.95077292801603,53.08029698047975,56.67971243598964
208652,54.10177190885812,50.93408567139733,40.353450255727786,39.81540601581503
406156,49.91079191395344,50.52981137595671,52.45914004370292,53.725613692880074
62227,33.740488959438764,50.47033513221733,50.73508699601352,52.57664960136036
280383,48.87496756551184,49.811663704453,49.17522317835303,51.03377004282574
326772,38.90555245350226,49.7861113339945,46.22942896141805,49.811160193269345
92919,36.32026261048262,49.71004688776348,53.472644466536494,57.82323635204632
116,56.210214790277384,49.69273488961065,43.16693821627507,45.23597381909905
476336,33.84990211433088,49.522248885128285,51.24047032427094,53.32607062993963
302623,43.56733968971402,49.445562564355086,49.14824080670717,53.287243661192136
284454,58.375277641834884,49.414394236507334,39.00104584337996,40.541621797427624
257185,39.19828262682586,49.390785911281554,51.39903422781172,53.593681830928226
345819,36.02874858492756,49.286174919758025,47.87531915794819,49.628661512660535
82518,54.7861064602385,49.12640710182421,46.98106865645055,49.47138717427878
356903,38.27134014354983,49.11860702619015,49.602440177131875,53.15851579364274
33143,38.53493901336946,48.95703042457391,53.067688911936074,57.52164791086159
21285,42.30702676290879,48.91486544498881,47.55079408561413,50.36443848772531
255430,35.50018095272873,48.87982544809992,56.381074814091505,61.14523038979936
7870,44.982478347071265,48.87579277465935,46.13665275905128,48.41467934185603
83753,49.536914032685964,48.72416140917606,53.47897309892604,56.26815031837278
286223,53.05855939615505,48.67530220624731,52.39416330281471,54.7482149937176
80986,39.78939344863965,47.911192251076535,53.60696877413902,57.09387597199077
299557,35.158351569567095,47.82486834775382,49.64537183886215,52.892288424375735
20941,56.53807917235306,47.78726372693185,52.92294040192395,54.32219841419219
513679,35.60464509866544,47.56238017187353,49.379050501097836,50.57276886917699
8530,48.43560748764326,47.3356500735221,45.79351246828695,48.08076283247757
33032,56.59578407861166,47.301215430145994,42.26642257742394,37.15540790896565
15817,56.252490852397784,47.22645563009255,35.77605214587812,38.2427922055211
340330,55.649953736048786,47.10589978001894,41.2288506724794,43.976347607347066
479831,29.429975662566314,47.02556148207748,42.75526908618649,43.463479430447066
70832,32.63549686928609,47.0007478701911,46.759611133938826,49.13450669261109
532757,42.37788040614156,46.85080023271278,50.42039187299736,52.32837837688176
225409,48.78978832832622,46.74102828137834,44.20698291132787,45.6887523157305
61965,33.354601072839785,46.627031005012064,48.36343980774124,52.73798106151844
397174,37.7092067234537,46.48669475081351,41.3163638484864,43.59036322684667
81477,40.625897072501495,46.446329313829935,38.893630719484456,41.81967281564478
73750,45.44062273831359,46.248105514072755,43.02552458342199,43.65023775776437
118397,36.087901773848095,46.226630659200595,50.505175880258,54.49584679585153
68546,32.931329815945745,46.18474622987723,46.92864005477847,52.60400049633108
8744,31.229641741480126,46.10392171875926,46.739257906656206,50.10688253833789
404650,42.61397652493115,46.09160664464855,35.19416459750488,35.010574208939566
14886,40.142136749543184,46.06378773576164,46.513937386880244,48.13028340226462
218896,39.16750007314528,46.063271996839894,48.21891280554525,51.237993803338306
16203,32.98230582973849,45.987816028426096,52.50009044808698,58.02371579193102
93524,36.34162037348781,45.82582341721777,49.431090931875126,54.451353786775115
20685,30.768106413831852,45.79621100703735,45.44239717807954,48.532443287666375
284455,47.83085772247898,45.684295065213476,45.23901973800603,45.674221466546996
137965,35.23057657866098,45.68042419142121,44.14485447241436,46.53578650817436
520698,32.61058086256219,44.95141114065602,43.89674550887058,46.96143101723015
62033,40.34507376411318,44.89383608425426,44.6291391612958,46.64354042024345
54587,38.28389096172435,44.807274895085406,51.44043713645853,57.33902297584543
101783,52.12756729974825,44.729219397256735,38.691751411462164,40.06158884087286
80924,29.47956003464323,44.65502906978542,40.13561874948971,42.28541267705525
80491,41.68213216419071,44.54312029692872,49.09886732211996,51.96748889640506
136583,31.92709787779483,44.48380159018675,44.13637031454729,47.61150732179825
93048,42.89575935769321,44.471471142142384,50.423694924333724,53.29230607658206
77548,34.72651062395227,44.323584626287676,45.57574628142457,48.20522724521552
77521,33.63838110272189,44.25376226354201,47.8017009092552,52.453853531142954
675998,26.573696568407506,44.07854085917407,47.95924836061476,53.196624210969745
544823,41.26450202413986,43.84097503998341,42.58541466061953,44.060707897665345
332859,35.264222775441944,43.77111501644539,43.21520041977082,43.854213316697056
74943,37.64720860320466,43.6899329000568,36.082276934665906,38.00162843592791
93760,39.01227574326127,43.66099372882559,37.81832724375865,37.78287035038059
208087,43.24488780293297,43.51127923748096,47.543259561185785,49.072939458430774
14812,44.295399540875465,43.40011861510791,43.34128532127845,46.8802358666478
379286,39.618630772796706,43.29381281160431,47.77597016281436,54.01103896597652
38084,35.07822302774761,43.227861710586204,36.28576924529081,38.15457245839124
349099,35.070677182425975,42.815169854888616,44.96528852043176,49.27256359475721
406053,37.3954699300804,42.78157346139553,44.28246832118739,47.38292790722657
252473,29.993905957163726,42.68333885176312,46.377806329326624,49.297671163323464
109303,28.111500713109212,42.52863359510251,44.478607239796624,48.659486561884016
302861,31.496367958607614,42.47380830230478,42.47420534537124,45.23234256306632
647161,36.4176855685885,42.38905157215313,40.80516428528893,45.74535237593572
8980,37.45174955096797,42.04818324769874,42.02501650073228,44.4943012683775
68119,34.40761935063518,42.01183886256042,44.05108162809655,51.05001504600807
423162,32.7158503816646,41.88054978002193,46.90437550740488,51.27299381671081
406123,42.11265728118647,41.84092253364069,44.80396515082804,44.504053889557554
128742,31.388066022350067,41.75996227783558,43.206075415221804,48.02299274570858
109203,45.30477379851756,41.69545227058917,31.492718262309904,30.428012151872103
140170,31.076463282895094,41.630774569462254,37.69615175337926,38.84039686847354
93,36.716054493838605,41.56409920309347,37.608133071897576,37.82800669022634
68982,45.00539365106451,41.464388984116724,45.8389910898184,49.26940790763238
203081,36.22818657577478,41.378320955864986,40.5016736725479,45.02351806794076
54376,35.32644714426898,41.305766256413975,47.23682585146179,50.676212202876975
402269,37.08109434950997,41.30533518567753,37.27668552625778,39.71713766996399
285761,30.435617240960436,41.15846906871615,39.14661353656038,40.82335167411162
347333,42.38477131221592,41.013594271037555,40.60384245122684,44.16911728649231
337342,46.56954739957969,41.01080692043346,44.05825543239983,46.94535051019206
57480,31.707113545525274,40.973120089864565,41.648957223560345,43.540647750026125
136210,27.838016826604047,40.91902208755639,45.725381673428366,51.54439453661275
105604,31.74184813593087,40.56516781966596,43.07667485933791,48.523804526765474
282221,42.11138282667895,40.390522358237405,29.20918189714797,29.860940391063508
258273,37.15397305051838,40.36161870026738,40.48130144145547,43.201042792621315
476875,33.080435923310695,40.22559071028272,36.51266422403532,39.05972902397528
283155,27.056351335126124,40.14379482232187,36.68201813292101,37.73261131109422
73860,29.29118485134956,39.89045410711471,34.903085029214935,38.22044088938421
519695,31.570090854548464,39.797756306462645,37.85370033227822,42.20761078510351
282264,29.70575421565638,39.68128883754956,44.49667600661058,48.200061366224055
354547,39.06774728564011,39.54548722816431,38.970820339807304,40.27747591584766
292343,30.254639440681835,39.534662156920426,37.40357538382566,40.70506131558317
128973,28.6934247816136,39.49269256053396,41.192499562070076,44.62952914431951
49982,31.227257192024712,39.3874914691144,42.00607561886764,48.06638281250329
223794,44.67159261879078,39.14496707725103,34.17284074193522,38.81645253718357
69307,38.411275099330986,39.07731994664912,40.199215399483805,43.477903214303694
136961,26.42702492297115,39.01655603301036,37.733454155851774,41.34503397622296
282263,38.431190804226816,38.95518075447179,38.49239124962159,39.55938755988787
728835,28.44638719779706,38.80281088434433,39.77823783786162,41.71148046976951
588819,28.227882873577926,38.608411494964614,40.92751758937435,44.378181049116606
137843,32.758036389213586,38.53760241020333,32.496675185017416,35.789751434204724
346551,42.79424559551069,38.33269536974697,36.00698164302327,37.859588990028556
289193,31.86525472128151,38.266063698437776,38.549083363223716,41.762904936227415
561804,28.291805934686632,38.071794128980606,40.83988716130462,44.40080387698542
101665,32.93956067331386,38.0447560192547,39.36258625113915,41.82423905423297
256367,26.173883034646295,38.01258641217531,43.00028217372638,47.82219818657578
541018,25.194977378621395,38.000536768969944,35.510018209503976,38.464784540022315
105341,26.338123733893116,37.98629636180492,40.173203361496356,44.13366398594569
32628,37.48961067142402,37.78847731398076,42.341827648827454,45.58630985179162
371768,29.01350528571705,37.772822745529204,39.958066460702526,45.61807609779116
216614,30.955900319859452,37.76831542765424,39.595908009033614,44.10947271528263
535785,21.32612515239564,37.653927135095245,38.78491344680254,42.666111091989855
405645,26.712410606214345,37.55779499404426,40.751159956383134,44.42347714374635
69999,25.15131264232757,37.5569764110533,44.50086775627521,51.983519520950075
102121,27.289702720264586,37.518555912084786,40.012026189799414,43.60326562179815
465,37.36971863393572,37.50233962080025,29.893074739668894,33.84222697705478
284997,24.71469530958168,37.212609518351776,42.00116348882828,46.05747420354983
92327,26.01359666254174,37.171251681534585,39.76479090241727,43.7753205366231
239191,40.61543956175001,37.16654627136456,33.318004544537466,33.00604925390002
639075,32.76592543921868,37.03858471450489,29.535430751110795,34.238126627069576
102051,39.311596401061486,36.97829015420675,39.05978328342502,41.13889034241328
258022,43.09789459893445,36.93970982818706,31.931916609520734,34.592835549855565
136704,34.80860823492121,36.68012433542553,33.40824627327977,35.49317192056666
282267,41.470412096324985,36.640341397826084,35.59347872792048,37.78925556276145
352120,37.42513245724816,36.070443980564995,29.07325287636025,33.99241940422861
136965,19.533262908893974,36.01613741287567,32.47525375340218,34.37195292225707
281887,29.66958336214161,35.79666283997686,34.84011883813565,37.919511717410685
69398,26.40383560973349,35.725777964999864,37.70819615788332,42.20347214185812
391473,27.225501351135723,35.666526533764035,35.45334682606908,36.30631224239855
80764,31.453369607548712,35.45980858092232,40.76342162461158,46.34290567376282
326378,25.58992842052144,35.13675168186636,31.26316452202159,33.67987067707074
282550,33.613481281846624,34.91740041008185,39.36753650501116,41.86747097488532
55968,37.67331581731227,34.890719818725884,30.47957482123903,33.417446641457495
235556,31.62625421429119,34.69352687133003,31.448081304109614,35.690338484084556
8278,45.344769085096644,34.46962296492713,32.59472247841779,34.74097225179245
33159,43.194380548312076,34.370483618746775,29.73236091705011,32.00246998821053
136151,22.651507814310627,34.10864274948429,38.312691113232646,42.95772014881664
399565,44.35521881060786,34.08801636357451,27.399136263683005,28.953985538573352
480216,28.303439329597026,34.02191097968237,35.87266366266141,41.11534177128794
50073,24.802693326177945,34.0167213482553,33.88721792979223,38.923388884894344
405065,31.209827833472655,33.24890148773618,30.08679994290274,31.43785449202856
138080,24.982577029395593,33.1486932779567,36.64029837124711,41.23845886801704
286015,28.829688460045748,33.123309329804485,40.7256588918591,44.127247456600955
280326,26.432710234889974,32.36294896768093,35.65244864124724,38.53417564013835
97037,28.22071606876214,32.355506931208936,34.80460862983754,39.44718313172367
110888,22.129596441564235,32.110700642496234,39.68695180309762,46.723750495659175
536494,34.11808148531611,32.005979929553455,24.41657392494914,23.680142467076926
136564,26.700755730764595,31.079602500680682,32.98244099812331,36.946625689175995
22099,27.359478455722183,30.941362662525904,30.608377165351587,34.8178830396352
240520,18.211619944490625,30.934392972284474,34.16100897302237,39.33915037194829
237387,29.217587900830114,30.707055851837474,26.647466245929202,29.26439627422525
276067,25.045693765567243,30.35101851100935,28.381058899617564,31.25701353083216
99589,26.329364949187777,29.22020493432645,25.40325007841769,26.81338142264707
474125,18.666617199137367,28.838695919965396,28.379368646183735,32.17641691448948
227729,25.785011703878038,28.557377491274305,28.710465097858958,32.446678222817916
281142,21.96716252654865,28.529666792212463,31.506541038460345,36.04697855428932
110817,24.896350945955913,28.247672673509033,33.439174789356926,37.302761238106676
406092,22.237596143309037,28.06363580790362,32.992433754945004,38.71005811114064
545351,23.46877188753117,27.175702994452447,29.695686089997942,34.45236182576888
105638,24.118139556893716,27.144863965174174,28.81384983221664,34.75177080559321
130967,25.15050712332981,26.93617261454803,26.633134892006026,29.937235578351572
5662,15.554369994091601,26.780181380046944,25.44625269204834,29.89707290505674
137490,14.757581825051028,26.523150812814073,26.352013516028855,30.738004489899925
109254,14.911674632924045,26.125668821439586,27.86970904762182,31.75658222476019
593638,22.52730728665167,25.397954583126406,25.916622905882626,30.03858621323326
236650,14.522553249110791,23.89625504891701,26.31236263125735,33.11991440471053
15816,15.335163822950594,23.867332463046075,22.520725193891597,27.0970978736405
549896,23.703611046786545,23.703425218635854,23.79751733107582,28.63241927533604
415393,16.87540273199103,22.2447390759362,19.9505668424918,23.501611819845674
776759,11.061192475620347,21.806621047573685,19.200165577485954,23.90021244447202
140700,14.578047843774758,21.646887517878167,23.476328480313374,27.75361482356196
6958,11.479748518417637,21.05571538116858,24.257519828379113,29.916050620032163
590662,16.78490106135856,20.912031973699925,28.471212850692506,35.39536512426882
424175,14.674830481036016,20.899980624627194,20.363712267865807,25.406233654477404
138758,13.34355426603702,20.574628247778556,24.953760674402712,30.675248151509948
406216,11.809691728269684,20.11857069139082,22.06501999024063,26.63175322490225
110832,14.567077356158883,20.041164356074336,24.891789705002836,31.399620449841173
140747,16.768983111872135,19.124224718922758,20.227809043047515,25.308192671075517
139123,12.884083363218648,19.081991100417323,20.926065542313484,26.563981406199105
237149,10.758846024068626,18.45291400571564,20.35398746823975,24.399741564645222
285904,11.909260637337905,18.44466747777159,22.13870078061627,29.129493967361473
479135,10.607556275540341,18.040617941801685,21.581143448905948,26.880713682598127
115697,12.905734833580615,15.832064530157181,18.188321848686815,23.11585713970043
544780,10.227013979772378,15.440223989479733,20.894511214059882,27.216050355910593
7619,11.90390951544972,14.006110029969776,15.595788856027745,20.824036384308926
